time,species,N
23,Perennial first-year,2329.261835048896
24,Perennial first-year,2329.2618702670347
25,Perennial first-year,2329.2618768049438
26,Perennial first-year,2329.2618762908223
27,Perennial first-year,2329.261874847721
28,Perennial first-year,2329.261873803759
29,Perennial first-year,2329.2618732191604
30,Perennial first-year,2329.261872929292
31,Perennial first-year,2329.261872796197
32,Perennial first-year,2329.2618727384934
33,Perennial first-year,2329.261872714644
34,Perennial first-year,2329.2618727052095
35,Perennial first-year,2329.261872701636
36,Perennial first-year,2329.261872700349
37,Perennial first-year,2329.2618726999153
38,Perennial first-year,2329.261872699776
39,Perennial first-year,2329.261872699738
40,Perennial first-year,2329.261872699727
41,Perennial first-year,2329.261872699726
42,Perennial first-year,2329.2618726997316
43,Perennial first-year,2329.2618726997316
44,Perennial first-year,2329.2618726997334
45,Perennial first-year,2329.2618726997316
46,Perennial first-year,2329.2618726997343
47,Perennial first-year,2329.2618726997275
48,Perennial first-year,2329.261872699728
49,Perennial first-year,2329.261872699729
50,Perennial first-year,2329.2618726997334
51,Perennial first-year,2329.261872699737
52,Perennial first-year,2329.261872699737
53,Perennial first-year,2329.2618726997357
54,Perennial first-year,2329.2618726997325
55,Perennial first-year,2329.2618726997343
56,Perennial first-year,2329.261872699738
57,Perennial first-year,2329.2618726997334
58,Perennial first-year,2329.2618726997325
59,Perennial first-year,2329.261872699731
60,Perennial first-year,2329.261872699736
61,Perennial first-year,2329.261872699734
62,Perennial first-year,2329.2618726997316
63,Perennial first-year,2329.261872699733
64,Perennial first-year,2329.2618726997275
65,Perennial first-year,2329.2618726997284
66,Perennial first-year,2329.2618726997307
67,Perennial first-year,2329.2618726997284
68,Perennial first-year,2329.2618726997325
69,Perennial first-year,2329.2618726997343
70,Perennial first-year,2329.2618726997334
71,Perennial first-year,2329.2618726997302
72,Perennial first-year,2329.2618726997366
73,Perennial first-year,2329.261872699738
74,Perennial first-year,2329.2618726997352
75,Perennial first-year,2329.2618726997343
76,Perennial first-year,2329.261872699734
77,Perennial first-year,2329.261872699737
78,Perennial first-year,2329.261872699728
79,Perennial first-year,2329.26187269973
80,Perennial first-year,2329.2618726997334
81,Perennial first-year,2329.2618726997307
82,Perennial first-year,2329.2618726997302
83,Perennial first-year,2329.2618726997384
84,Perennial first-year,2329.2618726997325
85,Perennial first-year,2329.261872699737
86,Perennial first-year,2329.2618726997384
87,Perennial first-year,2329.2618726997334
88,Perennial first-year,2329.2618726997334
89,Perennial first-year,2329.2618726997316
90,Perennial first-year,2329.261872699737
91,Perennial first-year,2329.261872699729
92,Perennial first-year,2329.261872699729
93,Perennial first-year,2329.26187269973
94,Perennial first-year,2329.2618726997357
95,Perennial first-year,2329.2618726997357
96,Perennial first-year,2329.2618726997343
97,Perennial first-year,2329.261872699736
98,Perennial first-year,2329.261872699733
99,Perennial first-year,2329.2618726997343
100,Perennial first-year,2329.2618726997357
1,Perennial adult,28043.97422498282
2,Perennial adult,28032.54441136972
3,Perennial adult,28021.520345130637
4,Perennial adult,28010.79360603857
5,Perennial adult,27688.201751123244
6,Perennial adult,26687.111078096543
7,Perennial adult,25561.26362039467
8,Perennial adult,24448.018927961242
9,Perennial adult,23382.982794076466
10,Perennial adult,22373.626704398604
11,Perennial adult,21419.407324901833
12,Perennial adult,20517.696836084062
13,Perennial adult,19665.535446138652
14,Perennial adult,18860.086245738446
15,Perennial adult,18098.71154079309
16,Perennial adult,17378.957899376932
17,Perennial adult,16698.529981220607
18,Perennial adult,16055.270118179935
19,Perennial adult,15447.144218734282
20,Perennial adult,14872.231785318727
21,Perennial adult,14328.718242561745
22,Perennial adult,13814.88852484365
23,Perennial adult,13329.121386714829
24,Perennial adult,12869.884180330271
25,Perennial adult,12435.727980482956
26,Perennial adult,12025.282999584402
27,Perennial adult,11637.254261592992
28,Perennial adult,11270.417515090074
29,Perennial adult,10923.61537044831
30,Perennial adult,10595.753648199572
31,Perennial adult,10285.797926875406
32,Perennial adult,9992.77027938003
33,Perennial adult,9715.746187594032
34,Perennial adult,9453.851625477979
35,Perennial adult,9206.26030147678
36,Perennial adult,8972.191051526683
37,Perennial adult,8750.905374440994
38,Perennial adult,8541.70510189902
39,Perennial adult,8343.930195687248
40,Perennial adult,8156.956665242988
41,Perennial adult,7980.194598930301
42,Perennial adult,7813.086302836779
43,Perennial adult,7655.104541218982
44,Perennial adult,7505.750873045054
45,Perennial adult,7364.554079386215
46,Perennial adult,7231.068676695469
47,Perennial adult,7104.873511282837
48,Perennial adult,6985.570430552604
49,Perennial adult,6872.783026810276
50,Perennial adult,6766.155449675873
51,Perennial adult,6665.3512833566665
52,Perennial adult,6570.052485237098
53,Perennial adult,6479.958382437064
54,Perennial adult,6394.784723172662
55,Perennial adult,6314.262779926386
56,Perennial adult,6238.138501597227
57,Perennial adult,6166.171711955655
58,Perennial adult,6098.135351874584
59,Perennial adult,6033.814762945503
60,Perennial adult,5973.007010219549
61,Perennial adult,5915.520241936726
62,Perennial adult,5861.173084223193
63,Perennial adult,5809.794068846844
64,Perennial adult,5761.22109222574
65,Perennial adult,5715.300903982496
66,Perennial adult,5671.888623431035
67,Perennial adult,5630.847282470155
68,Perennial adult,5592.047393441738
69,Perennial adult,5555.366540590161
70,Perennial adult,5520.688993833941
71,Perennial adult,5487.90534363105
72,Perennial adult,5456.912155785871
73,Perennial adult,5427.6116451086955
74,Perennial adult,5399.911366898147
75,Perennial adult,5373.723925273129
76,Perennial adult,5348.966697434073
77,Perennial adult,5325.561572983529
78,Perennial adult,5303.434707483618
79,Perennial adult,5282.516289472821
80,Perennial adult,5262.740320207036
81,Perennial adult,5244.044405429954
82,Perennial adult,5226.36955851579
83,Perennial adult,5209.660014363286
84,Perennial adult,5193.863053453783
85,Perennial adult,5178.9288355182825
86,Perennial adult,5164.810242288692
87,Perennial adult,5151.462728837131
88,Perennial adult,5138.844183034265
89,Perennial adult,5126.914792683257
90,Perennial adult,5115.636919910117
91,Perennial adult,5104.974982414179
92,Perennial adult,5094.895341203999
93,Perennial adult,5085.366194464519
94,Perennial adult,5076.357477220613
95,Perennial adult,5067.840766480457
96,Perennial adult,5059.789191559449
97,Perennial adult,5052.177349301739
98,Perennial adult,5044.981223931896
99,Perennial adult,5038.178111283833
100,Perennial adult,5031.746547167925
1,Litter,2717.44754629151
2,Litter,2717.461408561908
3,Litter,2717.5500670282345
4,Litter,2718.097485960475
5,Litter,2309.021701723911
6,Litter,1894.6664619067708
7,Litter,1656.7281541920734
8,Litter,1540.5048560142304
9,Litter,1488.1931297293743
10,Litter,1465.9430969860407
11,Litter,1456.9179249758877
12,Litter,1453.4180538331032
13,Litter,1452.1230387769579
14,Litter,1451.668979687333
15,Litter,1451.5203949113554
16,Litter,1451.4765023897357
17,Litter,1451.4657915655846
18,Litter,1451.4643680103718
19,Litter,1451.464938702771
20,Litter,1451.4656005567003
21,Litter,1451.4660219827292
22,Litter,1451.4662437854367
23,Litter,1451.4663491174429
24,Litter,1451.4663957515754
25,Litter,1451.4664152814994
26,Litter,1451.4664230648204
27,Litter,1451.4664260182415
28,Litter,1451.4664270802396
29,Litter,1451.4664274377117
30,Litter,1451.4664275473035
31,Litter,1451.4664275758494
32,Litter,1451.4664275806758
33,Litter,1451.4664275799018
34,Litter,1451.466427578534
35,Litter,1451.4664275775892
36,Litter,1451.4664275770738
37,Litter,1451.4664275768203
38,Litter,1451.4664275767032
39,Litter,1451.4664275766534
40,Litter,1451.466427576632
41,Litter,1451.4664275766281
42,Litter,1451.466427576625
43,Litter,1451.4664275766231
44,Litter,1451.4664275766233
45,Litter,1451.4664275766218
46,Litter,1451.4664275766238
47,Litter,1451.466427576624
48,Litter,1451.466427576622
49,Litter,1451.4664275766218
50,Litter,1451.4664275766224
51,Litter,1451.466427576624
52,Litter,1451.4664275766222
53,Litter,1451.466427576623
54,Litter,1451.4664275766245
55,Litter,1451.4664275766213
56,Litter,1451.4664275766218
57,Litter,1451.466427576621
58,Litter,1451.466427576619
59,Litter,1451.4664275766208
60,Litter,1451.4664275766218
61,Litter,1451.4664275766222
62,Litter,1451.4664275766245
63,Litter,1451.4664275766231
64,Litter,1451.4664275766222
65,Litter,1451.4664275766215
66,Litter,1451.4664275766218
67,Litter,1451.4664275766215
68,Litter,1451.4664275766213
69,Litter,1451.4664275766231
70,Litter,1451.4664275766206
71,Litter,1451.466427576619
72,Litter,1451.4664275766208
73,Litter,1451.466427576622
74,Litter,1451.4664275766236
75,Litter,1451.4664275766222
76,Litter,1451.4664275766218
77,Litter,1451.466427576623
78,Litter,1451.4664275766222
79,Litter,1451.466427576623
80,Litter,1451.4664275766231
81,Litter,1451.4664275766254
82,Litter,1451.4664275766231
83,Litter,1451.466427576625
84,Litter,1451.466427576624
85,Litter,1451.4664275766236
86,Litter,1451.466427576625
87,Litter,1451.4664275766231
88,Litter,1451.4664275766231
89,Litter,1451.4664275766227
90,Litter,1451.466427576624
91,Litter,1451.466427576623
92,Litter,1451.4664275766222
93,Litter,1451.4664275766208
94,Litter,1451.4664275766224
95,Litter,1451.4664275766238
96,Litter,1451.466427576622
97,Litter,1451.4664275766245
98,Litter,1451.4664275766215
99,Litter,1451.4664275766222
100,Litter,1451.4664275766218
1,Annual biomass,630.7210000256988
2,Annual biomass,630.7180413430366
3,Annual biomass,630.7006055932212
4,Annual biomass,630.5981813735291
5,Annual biomass,513.5592647518607
6,Annual biomass,513.607003640836
7,Annual biomass,514.061283472007
8,Annual biomass,514.322363475786
9,Annual biomass,514.4384517612573
10,Annual biomass,514.4831881697203
11,Annual biomass,514.4982500873105
12,Annual biomass,514.5024374011882
13,Annual biomass,514.5031450786258
14,Annual biomass,514.5029705538866
15,Annual biomass,514.502698696835
16,Annual biomass,514.5025047829005
17,Annual biomass,514.5023929881438
18,Annual biomass,514.5023351294071
19,Annual biomass,514.502307185512
20,Annual biomass,514.502294355433
21,Annual biomass,514.5022886983046
22,Annual biomass,514.502286288677
23,Annual biomass,514.5022852937725
24,Annual biomass,514.502284894878
25,Annual biomass,514.5022847394919
26,Annual biomass,514.502284680726
27,Annual biomass,514.5022846591912
28,Annual biomass,514.5022846515703
29,Annual biomass,514.502284648989
30,Annual biomass,514.5022846481559
31,Annual biomass,514.5022846479045
32,Annual biomass,514.5022846478388
33,Annual biomass,514.5022846478246
34,Annual biomass,514.5022846478237
35,Annual biomass,514.5022846478228
36,Annual biomass,514.5022846478255
37,Annual biomass,514.5022846478246
38,Annual biomass,514.5022846478237
39,Annual biomass,514.5022846478241
40,Annual biomass,514.5022846478237
41,Annual biomass,514.5022846478273
42,Annual biomass,514.5022846478255
43,Annual biomass,514.502284647825
44,Annual biomass,514.5022846478255
45,Annual biomass,514.5022846478241
46,Annual biomass,514.5022846478264
47,Annual biomass,514.5022846478264
48,Annual biomass,514.5022846478246
49,Annual biomass,514.502284647825
50,Annual biomass,514.502284647825
51,Annual biomass,514.502284647826
52,Annual biomass,514.5022846478241
53,Annual biomass,514.5022846478255
54,Annual biomass,514.5022846478264
55,Annual biomass,514.5022846478232
56,Annual biomass,514.5022846478246
57,Annual biomass,514.5022846478241
58,Annual biomass,514.5022846478228
59,Annual biomass,514.502284647825
60,Annual biomass,514.502284647825
61,Annual biomass,514.502284647825
62,Annual biomass,514.5022846478269
63,Annual biomass,514.502284647825
64,Annual biomass,514.502284647825
65,Annual biomass,514.502284647825
66,Annual biomass,514.502284647825
67,Annual biomass,514.502284647825
68,Annual biomass,514.5022846478246
69,Annual biomass,514.502284647826
70,Annual biomass,514.5022846478232
71,Annual biomass,514.5022846478228
72,Annual biomass,514.5022846478246
73,Annual biomass,514.502284647825
74,Annual biomass,514.502284647826
75,Annual biomass,514.5022846478246
76,Annual biomass,514.5022846478246
77,Annual biomass,514.5022846478255
78,Annual biomass,514.502284647825
79,Annual biomass,514.502284647826
80,Annual biomass,514.5022846478255
81,Annual biomass,514.5022846478273
82,Annual biomass,514.5022846478246
83,Annual biomass,514.5022846478269
84,Annual biomass,514.5022846478255
85,Annual biomass,514.502284647825
86,Annual biomass,514.5022846478264
87,Annual biomass,514.5022846478246
88,Annual biomass,514.5022846478255
89,Annual biomass,514.502284647825
90,Annual biomass,514.502284647826
91,Annual biomass,514.5022846478255
92,Annual biomass,514.502284647825
93,Annual biomass,514.5022846478241
94,Annual biomass,514.5022846478255
95,Annual biomass,514.502284647826
96,Annual biomass,514.5022846478241
97,Annual biomass,514.5022846478269
98,Annual biomass,514.5022846478237
99,Annual biomass,514.5022846478255
100,Annual biomass,514.5022846478241
1,Perennial first-year biomass,2.967051957094265
2,Perennial first-year biomass,2.9669473766995704
3,Perennial first-year biomass,2.9663528641373067
4,Perennial first-year biomass,2.963442184541931
5,Perennial first-year biomass,394.67496190114207
6,Perennial first-year biomass,165.90787514436477
7,Perennial first-year biomass,104.55526129718291
8,Perennial first-year biomass,87.420022052556
9,Perennial first-year biomass,82.67151942657325
10,Perennial first-year biomass,81.51611884079391
11,Perennial first-year biomass,81.34852726595226
12,Perennial first-year biomass,81.39812227166445
13,Perennial first-year biomass,81.46240704682283
14,Perennial first-year biomass,81.50422110254115
15,Perennial first-year biomass,81.52642667581439
16,Perennial first-year biomass,81.53702234888907
17,Perennial first-year biomass,81.54172651919787
18,Perennial first-year biomass,81.54369981485873
19,Perennial first-year biomass,81.54448689891952
20,Perennial first-year biomass,81.54478560510404
21,Perennial first-year biomass,81.5448929470811
22,Perennial first-year biomass,81.54492901452966
23,Perennial first-year biomass,81.54494002852023
24,Perennial first-year biomass,81.54494287000064
25,Perennial first-year biomass,81.54494333141584
26,Perennial first-year biomass,81.5449432388092
27,Perennial first-year biomass,81.54494309318176
28,Perennial first-year biomass,81.54494299438322
29,Perennial first-year biomass,81.54494294052134
30,Perennial first-year biomass,81.54494291424066
31,Perennial first-year biomass,81.54494290231355
32,Perennial first-year biomass,81.5449428971917
33,Perennial first-year biomass,81.5449428950935
34,Perennial first-year biomass,81.54494289427052
35,Perennial first-year biomass,81.54494289396227
36,Perennial first-year biomass,81.54494289385234
37,Perennial first-year biomass,81.5449428938159
38,Perennial first-year biomass,81.54494289380425
39,Perennial first-year biomass,81.54494289380135
40,Perennial first-year biomass,81.54494289380105
41,Perennial first-year biomass,81.54494289380062
42,Perennial first-year biomass,81.54494289380112
43,Perennial first-year biomass,81.54494289380128
44,Perennial first-year biomass,81.54494289380135
45,Perennial first-year biomass,81.54494289380156
46,Perennial first-year biomass,81.54494289380112
47,Perennial first-year biomass,81.54494289380062
48,Perennial first-year biomass,81.54494289380084
49,Perennial first-year biomass,81.54494289380112
50,Perennial first-year biomass,81.54494289380135
51,Perennial first-year biomass,81.54494289380091
52,Perennial first-year biomass,81.54494289380128
53,Perennial first-year biomass,81.54494289380142
54,Perennial first-year biomass,81.5449428938012
55,Perennial first-year biomass,81.54494289380112
56,Perennial first-year biomass,81.54494289380149
57,Perennial first-year biomass,81.54494289380128
58,Perennial first-year biomass,81.5449428938012
59,Perennial first-year biomass,81.54494289380105
60,Perennial first-year biomass,81.54494289380149
61,Perennial first-year biomass,81.5449428938012
62,Perennial first-year biomass,81.54494289380128
63,Perennial first-year biomass,81.54494289380112
64,Perennial first-year biomass,81.54494289380112
65,Perennial first-year biomass,81.54494289380091
66,Perennial first-year biomass,81.54494289380135
67,Perennial first-year biomass,81.54494289380105
68,Perennial first-year biomass,81.54494289380091
69,Perennial first-year biomass,81.54494289380128
70,Perennial first-year biomass,81.54494289380128
71,Perennial first-year biomass,81.54494289380128
72,Perennial first-year biomass,81.54494289380156
73,Perennial first-year biomass,81.54494289380149
74,Perennial first-year biomass,81.54494289380149
75,Perennial first-year biomass,81.54494289380142
76,Perennial first-year biomass,81.5449428938012
77,Perennial first-year biomass,81.54494289380142
78,Perennial first-year biomass,81.54494289380112
79,Perennial first-year biomass,81.54494289380077
80,Perennial first-year biomass,81.54494289380098
81,Perennial first-year biomass,81.54494289380098
82,Perennial first-year biomass,81.54494289380112
83,Perennial first-year biomass,81.54494289380128
84,Perennial first-year biomass,81.54494289380149
85,Perennial first-year biomass,81.54494289380156
86,Perennial first-year biomass,81.54494289380156
87,Perennial first-year biomass,81.54494289380128
88,Perennial first-year biomass,81.54494289380135
89,Perennial first-year biomass,81.54494289380128
90,Perennial first-year biomass,81.54494289380142
91,Perennial first-year biomass,81.54494289380091
92,Perennial first-year biomass,81.54494289380112
93,Perennial first-year biomass,81.54494289380077
94,Perennial first-year biomass,81.54494289380128
95,Perennial first-year biomass,81.54494289380142
96,Perennial first-year biomass,81.54494289380142
97,Perennial first-year biomass,81.54494289380098
98,Perennial first-year biomass,81.54494289380142
99,Perennial first-year biomass,81.54494289380128
100,Perennial first-year biomass,81.54494289380142
1,Perennial adult biomass,661.8698752193791
2,Perennial adult biomass,661.8598208333486
3,Perennial adult biomass,661.798573304853
4,Perennial adult biomass,661.4529260952414
5,Perennial adult biomass,86.16684439274582
6,Perennial adult biomass,85.57275608481511
7,Perennial adult biomass,83.49376952009422
8,Perennial adult biomass,82.20223755250137
9,Perennial adult biomass,81.69535705108967
10,Perennial adult biomass,81.54268376629587
11,Perennial adult biomass,81.50772441629846
12,Perennial adult biomass,81.50475308476443
13,Perennial adult biomass,81.5078759626806
14,Perennial adult biomass,81.51072865964919
15,Perennial adult biomass,81.51243487224978
16,Perennial adult biomass,81.51330308342816
17,Perennial adult biomass,81.51370543248422
18,Perennial adult biomass,81.51387983141943
19,Perennial adult biomass,81.51395136130805
20,Perennial adult biomass,81.51397922910391
21,Perennial adult biomass,81.5139895216045
22,Perennial adult biomass,81.51399309360248
23,Perennial adult biomass,81.51399423457254
24,Perennial adult biomass,81.51399455366868
25,Perennial adult biomass,81.5139946201987
26,Perennial adult biomass,81.51399462105482
27,Perennial adult biomass,81.51399461105123
28,Perennial adult biomass,81.51399460308329
29,Perennial adult biomass,81.51399459845099
30,Perennial adult biomass,81.51399459610091
31,Perennial adult biomass,81.51399459500335
32,Perennial adult biomass,81.51399459452074
33,Perennial adult biomass,81.51399459431846
34,Perennial adult biomass,81.51399459423737
35,Perennial adult biomass,81.51399459420595
36,Perennial adult biomass,81.51399459419451
37,Perennial adult biomass,81.51399459419052
38,Perennial adult biomass,81.5139945941893
39,Perennial adult biomass,81.51399459418886
40,Perennial adult biomass,81.5139945941885
41,Perennial adult biomass,81.51399459418865
42,Perennial adult biomass,81.51399459418872
43,Perennial adult biomass,81.51399459418865
44,Perennial adult biomass,81.51399459418872
45,Perennial adult biomass,81.5139945941885
46,Perennial adult biomass,81.51399459418886
47,Perennial adult biomass,81.51399459418872
48,Perennial adult biomass,81.51399459418865
49,Perennial adult biomass,81.51399459418857
50,Perennial adult biomass,81.51399459418872
51,Perennial adult biomass,81.51399459418909
52,Perennial adult biomass,81.51399459418893
53,Perennial adult biomass,81.51399459418879
54,Perennial adult biomass,81.51399459418872
55,Perennial adult biomass,81.51399459418886
56,Perennial adult biomass,81.51399459418886
57,Perennial adult biomass,81.51399459418872
58,Perennial adult biomass,81.51399459418872
59,Perennial adult biomass,81.51399459418872
60,Perennial adult biomass,81.51399459418879
61,Perennial adult biomass,81.51399459418879
62,Perennial adult biomass,81.51399459418865
63,Perennial adult biomass,81.51399459418879
64,Perennial adult biomass,81.5139945941885
65,Perennial adult biomass,81.51399459418865
66,Perennial adult biomass,81.51399459418857
67,Perennial adult biomass,81.51399459418857
68,Perennial adult biomass,81.51399459418886
69,Perennial adult biomass,81.51399459418879
70,Perennial adult biomass,81.51399459418872
71,Perennial adult biomass,81.51399459418857
72,Perennial adult biomass,81.51399459418879
73,Perennial adult biomass,81.51399459418886
74,Perennial adult biomass,81.51399459418872
75,Perennial adult biomass,81.51399459418872
76,Perennial adult biomass,81.51399459418879
77,Perennial adult biomass,81.51399459418886
78,Perennial adult biomass,81.5139945941885
79,Perennial adult biomass,81.51399459418879
80,Perennial adult biomass,81.51399459418886
81,Perennial adult biomass,81.51399459418872
82,Perennial adult biomass,81.51399459418865
83,Perennial adult biomass,81.513994594189
84,Perennial adult biomass,81.51399459418857
85,Perennial adult biomass,81.51399459418879
86,Perennial adult biomass,81.51399459418886
87,Perennial adult biomass,81.51399459418872
88,Perennial adult biomass,81.51399459418872
89,Perennial adult biomass,81.51399459418865
90,Perennial adult biomass,81.51399459418886
91,Perennial adult biomass,81.51399459418865
92,Perennial adult biomass,81.51399459418857
93,Perennial adult biomass,81.51399459418879
94,Perennial adult biomass,81.51399459418886
95,Perennial adult biomass,81.51399459418879
96,Perennial adult biomass,81.51399459418872
97,Perennial adult biomass,81.513994594189
98,Perennial adult biomass,81.51399459418865
99,Perennial adult biomass,81.51399459418879
100,Perennial adult biomass,81.51399459418879
1,Annual susceptible biomass,630.7210000256988
2,Annual susceptible biomass,630.7210000256988
3,Annual susceptible biomass,628.3256805050128
4,Annual susceptible biomass,613.9904635195096
5,Annual susceptible biomass,534.3627477329177
6,Annual susceptible biomass,288.4031676850866
7,Annual susceptible biomass,266.6460892286134
8,Annual susceptible biomass,265.7289344331583
9,Annual susceptible biomass,261.40142286356615
10,Annual susceptible biomass,254.921508375158
11,Annual susceptible biomass,249.32198516937183
12,Annual susceptible biomass,245.55558351497535
13,Annual susceptible biomass,243.36031783528443
14,Annual susceptible biomass,242.19289121929648
15,Annual susceptible biomass,241.61033452170955
16,Annual susceptible biomass,241.33311672302045
17,Annual susceptible biomass,241.20609794750789
18,Annual susceptible biomass,241.14972329233365
19,Annual susceptible biomass,241.12539344178344
20,Annual susceptible biomass,241.11515772275135
21,Annual susceptible biomass,241.11095329384824
22,Annual susceptible biomass,241.1092655892249
23,Annual susceptible biomass,241.10860331969837
24,Annual susceptible biomass,241.10834931085856
25,Annual susceptible biomass,241.10825415331055
26,Annual susceptible biomass,241.10821937753707
27,Annual susceptible biomass,241.10820700323342
28,Annual susceptible biomass,241.10820272780182
29,Annual susceptible biomass,241.1082012990122
30,Annual susceptible biomass,241.1082008395852
31,Annual susceptible biomass,241.10820069852895
32,Annual susceptible biomass,241.10820065762613
33,Annual susceptible biomass,241.10820064654814
34,Annual susceptible biomass,241.10820064379095
35,Annual susceptible biomass,241.10820064314652
36,Annual susceptible biomass,241.1082006430002
37,Annual susceptible biomass,241.1082006429321
38,Annual susceptible biomass,241.1082006429018
39,Annual susceptible biomass,241.10820064288913
40,Annual susceptible biomass,241.10820064287162
41,Annual susceptible biomass,241.108200642881
42,Annual susceptible biomass,241.10820064285338
43,Annual susceptible biomass,241.10820064284866
44,Annual susceptible biomass,241.10820064284815
45,Annual susceptible biomass,241.10820064283826
46,Annual susceptible biomass,241.10820064285355
47,Annual susceptible biomass,241.10820064283308
48,Annual susceptible biomass,241.1082006428423
49,Annual susceptible biomass,241.1082006428453
50,Annual susceptible biomass,241.10820064284786
51,Annual susceptible biomass,241.1082006428386
52,Annual susceptible biomass,241.10820064282524
53,Annual susceptible biomass,241.10820064283882
54,Annual susceptible biomass,241.10820064284474
55,Annual susceptible biomass,241.1082006428286
56,Annual susceptible biomass,241.1082006428491
57,Annual susceptible biomass,241.10820064284752
58,Annual susceptible biomass,241.10820064285747
59,Annual susceptible biomass,241.1082006428602
60,Annual susceptible biomass,241.10820064285542
61,Annual susceptible biomass,241.10820064285105
62,Annual susceptible biomass,241.10820064284871
63,Annual susceptible biomass,241.10820064282876
64,Annual susceptible biomass,241.10820064284968
65,Annual susceptible biomass,241.10820064286048
66,Annual susceptible biomass,241.10820064286412
67,Annual susceptible biomass,241.10820064285446
68,Annual susceptible biomass,241.10820064285082
69,Annual susceptible biomass,241.10820064284718
70,Annual susceptible biomass,241.10820064283956
71,Annual susceptible biomass,241.10820064285434
72,Annual susceptible biomass,241.1082006428694
73,Annual susceptible biomass,241.10820064285605
74,Annual susceptible biomass,241.10820064285093
75,Annual susceptible biomass,241.1082006428498
76,Annual susceptible biomass,241.10820064286037
77,Annual susceptible biomass,241.10820064286145
78,Annual susceptible biomass,241.10820064284576
79,Annual susceptible biomass,241.10820064285593
80,Annual susceptible biomass,241.10820064285224
81,Annual susceptible biomass,241.108200642839
82,Annual susceptible biomass,241.10820064282615
83,Annual susceptible biomass,241.10820064284695
84,Annual susceptible biomass,241.1082006428304
85,Annual susceptible biomass,241.1082006428412
