time,species,N
112,Perennial first-year,14325.761300285672
113,Perennial first-year,14325.761300285687
114,Perennial first-year,14325.761300285672
115,Perennial first-year,14325.761300285687
116,Perennial first-year,14325.761300285672
117,Perennial first-year,14325.761300285687
118,Perennial first-year,14325.761300285672
119,Perennial first-year,14325.761300285687
120,Perennial first-year,14325.761300285672
121,Perennial first-year,14325.761300285687
122,Perennial first-year,14325.761300285672
123,Perennial first-year,14325.761300285687
124,Perennial first-year,14325.761300285672
125,Perennial first-year,14325.761300285687
126,Perennial first-year,14325.761300285672
127,Perennial first-year,14325.761300285687
128,Perennial first-year,14325.761300285672
129,Perennial first-year,14325.761300285687
130,Perennial first-year,14325.761300285672
131,Perennial first-year,14325.761300285687
132,Perennial first-year,14325.761300285672
133,Perennial first-year,14325.761300285687
134,Perennial first-year,14325.761300285672
135,Perennial first-year,14325.761300285687
136,Perennial first-year,14325.761300285672
137,Perennial first-year,14325.761300285687
138,Perennial first-year,14325.761300285672
139,Perennial first-year,14325.761300285687
140,Perennial first-year,14325.761300285672
141,Perennial first-year,14325.761300285687
142,Perennial first-year,14325.761300285672
143,Perennial first-year,14325.761300285687
144,Perennial first-year,14325.761300285672
145,Perennial first-year,14325.761300285687
146,Perennial first-year,14325.761300285672
147,Perennial first-year,14325.761300285687
148,Perennial first-year,14325.761300285672
149,Perennial first-year,14325.761300285687
150,Perennial first-year,14325.761300285672
151,Perennial first-year,14325.761300285687
152,Perennial first-year,14325.761300285672
153,Perennial first-year,14325.761300285687
154,Perennial first-year,14325.761300285672
155,Perennial first-year,14325.761300285687
156,Perennial first-year,14325.761300285672
157,Perennial first-year,14325.761300285687
158,Perennial first-year,14325.761300285672
159,Perennial first-year,14325.761300285687
160,Perennial first-year,14325.761300285672
161,Perennial first-year,14325.761300285687
162,Perennial first-year,14325.761300285672
163,Perennial first-year,14325.761300285687
164,Perennial first-year,14325.761300285672
165,Perennial first-year,14325.761300285687
166,Perennial first-year,14325.761300285672
167,Perennial first-year,14325.761300285687
168,Perennial first-year,14325.761300285672
169,Perennial first-year,14325.761300285687
170,Perennial first-year,14325.761300285672
171,Perennial first-year,14325.761300285687
172,Perennial first-year,14325.761300285672
173,Perennial first-year,14325.761300285687
174,Perennial first-year,14325.761300285672
175,Perennial first-year,14325.761300285687
176,Perennial first-year,14325.761300285672
177,Perennial first-year,14325.761300285687
178,Perennial first-year,14325.761300285672
179,Perennial first-year,14325.761300285687
180,Perennial first-year,14325.761300285672
181,Perennial first-year,14325.761300285687
182,Perennial first-year,14325.761300285672
183,Perennial first-year,14325.761300285687
184,Perennial first-year,14325.761300285672
185,Perennial first-year,14325.761300285687
186,Perennial first-year,14325.761300285672
187,Perennial first-year,14325.761300285687
188,Perennial first-year,14325.761300285672
189,Perennial first-year,14325.761300285687
190,Perennial first-year,14325.761300285672
191,Perennial first-year,14325.761300285687
192,Perennial first-year,14325.761300285672
193,Perennial first-year,14325.761300285687
194,Perennial first-year,14325.761300285672
195,Perennial first-year,14325.761300285687
196,Perennial first-year,14325.761300285672
197,Perennial first-year,14325.761300285687
198,Perennial first-year,14325.761300285672
199,Perennial first-year,14325.761300285687
200,Perennial first-year,14325.761300285672
1,Perennial adult,39307.36745499246
2,Perennial adult,39308.24423498142
3,Perennial adult,39304.10798872649
4,Perennial adult,39150.00604481945
5,Perennial adult,38831.645134163555
6,Perennial adult,38459.05050406815
7,Perennial adult,38076.062790275275
8,Perennial adult,37698.216754478715
9,Perennial adult,37330.94726059689
10,Perennial adult,36975.98726538551
11,Perennial adult,36633.68900316981
12,Perennial adult,36303.891565542064
13,Perennial adult,35986.24931304675
14,Perennial adult,35680.35659812444
15,Perennial adult,35385.79498874092
16,Perennial adult,35102.15093363489
17,Perennial adult,34829.022150903984
18,Perennial adult,34566.0197209559
19,Perennial adult,34312.76855069443
20,Perennial adult,34068.907227643496
21,Perennial adult,33834.087652888644
22,Perennial adult,33607.97460102311
23,Perennial adult,33390.245263308585
24,Perennial adult,33180.58879512281
25,Perennial adult,32978.70587535105
26,Perennial adult,32784.30828026611
27,Perennial adult,32597.11847250135
28,Perennial adult,32416.86920499362
29,Perennial adult,32243.303139507818
30,Perennial adult,32076.172479266173
31,Perennial adult,31915.238615183676
32,Perennial adult,31760.271785214467
33,Perennial adult,31611.05074632661
34,Perennial adult,31467.362458638425
35,Perennial adult,31329.00178126592
36,Perennial adult,31195.771179447373
37,Perennial adult,31067.48044252692
38,Perennial adult,30943.94641239466
39,Perennial adult,30824.992721995477
40,Perennial adult,30710.449543533356
41,Perennial adult,30600.153346011637
42,Perennial adult,30493.94666176311
43,Perennial adult,30391.677861636563
44,Perennial adult,30293.20093851891
45,Perennial adult,30198.37529888374
46,Perennial adult,30107.0655620688
47,Perennial adult,30019.1413669957
48,Perennial adult,29934.477186056043
49,Perennial adult,29852.95214589817
50,Perennial adult,29774.44985485871
51,Perennial adult,29698.858236792526
52,Perennial adult,29626.069371063862
53,Perennial adult,29555.97933847021
54,Perennial adult,29488.488072878965
55,Perennial adult,29423.499218364992
56,Perennial adult,29360.919991645234
57,Perennial adult,29300.661049613853
58,Perennial adult,29242.636361788904
59,Perennial adult,29186.7630874883
60,Perennial adult,29132.961457559883
61,Perennial adult,29081.154660496555
62,Perennial adult,29031.268732774082
63,Perennial adult,28983.232453254812
64,Perennial adult,28936.977241506716
65,Perennial adult,28892.43705989246
66,Perennial adult,28849.54831928882
67,Perennial adult,28808.249788301735
68,Perennial adult,28768.482505847507
69,Perennial adult,28730.189696975227
70,Perennial adult,28693.316691810327
71,Perennial adult,28657.81084750348
72,Perennial adult,28623.621473073486
73,Perennial adult,28590.699757036753
74,Perennial adult,28558.998697720144
75,Perennial adult,28528.4730361576
76,Perennial adult,28499.07919147486
77,Perennial adult,28470.775198669886
78,Perennial adult,28443.52064870031
79,Perennial adult,28417.276630792214
80,Perennial adult,28392.005676888035
81,Perennial adult,28367.671708154143
82,Perennial adult,28344.23998347184
83,Perennial adult,28321.67704983814
84,Perennial adult,28299.950694605606
85,Perennial adult,28279.02989949298
86,Perennial adult,28258.884796301034
87,Perennial adult,28239.486624270306
88,Perennial adult,28220.807689019974
89,Perennial adult,28202.82132300912
90,Perennial adult,28185.50184746404
91,Perennial adult,28168.824535717144
92,Perennial adult,28152.765577905222
93,Perennial adult,28137.302046976554
94,Perennial adult,28122.411865958442
95,Perennial adult,28108.073776438327
96,Perennial adult,28094.26730821362
97,Perennial adult,28080.97275006677
98,Perennial adult,28068.171121623975
99,Perennial adult,28055.844146257274
100,Perennial adult,28043.97422499138
101,Perennial adult,28032.54441137796
102,Perennial adult,28021.538387301556
103,Perennial adult,28010.940439682516
104,Perennial adult,28000.73543804376
105,Perennial adult,27990.908812909292
106,Perennial adult,27981.446535003663
107,Perennial adult,27972.335095222636
108,Perennial adult,27963.561485346538
109,Perennial adult,27955.11317946865
110,Perennial adult,27946.97811611227
111,Perennial adult,27939.144681010726
112,Perennial adult,27931.601690525975
113,Perennial adult,27924.338375681906
114,Perennial adult,27917.34436678972
115,Perennial adult,27910.6096786433
116,Perennial adult,27904.12469626358
117,Perennial adult,27897.880161171382
118,Perennial adult,27891.867158169305
119,Perennial adult,27886.077102613657
120,Perennial adult,27880.501728158353
121,Perennial adult,27875.13307495319
122,Perennial adult,27869.963478279762
123,Perennial adult,27864.98555760866
124,Perennial adult,27860.192206062467
125,Perennial adult,27855.576580269397
126,Perennial adult,27851.132090593157
127,Perennial adult,27846.852391725046
128,Perennial adult,27842.731373624905
129,Perennial adult,27838.763152797907
130,Perennial adult,27834.942063894836
131,Perennial adult,27831.262651623758
132,Perennial adult,27827.71966296164
133,Perennial adult,27824.308039654683
134,Perennial adult,27821.022910996777
135,Perennial adult,27817.859586875675
136,Perennial adult,27814.813551077033
137,Perennial adult,27811.88045483668
138,Perennial adult,27809.05611063199
139,Perennial adult,27806.336486203436
140,Perennial adult,27803.717698797813
141,Perennial adult,27801.196009624906
142,Perennial adult,27798.767818519707
143,Perennial adult,27796.42965880251
144,Perennial adult,27794.178192329626
145,Perennial adult,27792.01020472756
146,Perennial adult,27789.92260080394
147,Perennial adult,27787.912400128538
148,Perennial adult,27785.97673277821
149,Perennial adult,27784.112835239524
150,Perennial adult,27782.31804646339
151,Perennial adult,27780.58980406589
152,Perennial adult,27778.92564067005
153,Perennial adult,27777.32318038319
154,Perennial adult,27775.780135404933
155,Perennial adult,27774.294302760925
156,Perennial adult,27772.863561157737
157,Perennial adult,27771.485867954292
158,Perennial adult,27770.159256245668
159,Perennial adult,27768.881832054947
160,Perennial adult,27767.651771629262
161,Perennial adult,27766.46731883603
162,Perennial adult,27765.326782655775
163,Perennial adult,27764.228534767884
164,Perennial adult,27763.1710072259
165,Perennial adult,27762.152690218973
166,Perennial adult,27761.172129916355
167,Perennial adult,27760.22792639178
168,Perennial adult,27759.318731624837
169,Perennial adult,27758.4432475764
170,Perennial adult,27757.600224335474
171,Perennial adult,27756.788458334693
172,Perennial adult,27756.00679063204
173,Perennial adult,27755.254105256216
174,Perennial adult,27754.52932761343
175,Perennial adult,27753.83142295318
176,Perennial adult,27753.159394890998
177,Perennial adult,27752.512283985907
178,Perennial adult,27751.88916637066
179,Perennial adult,27751.28915243274
180,Perennial adult,27750.7113855443
181,Perennial adult,27750.15504083914
182,Perennial adult,27749.619324035106
183,Perennial adult,27749.103470300055
184,Perennial adult,27748.606743159977
185,Perennial adult,27748.128433447495
186,Perennial adult,27747.667858289446
187,Perennial adult,27747.22436013191
188,Perennial adult,27746.797305801476
189,Perennial adult,27746.386085601243
190,Perennial adult,27745.990112440395
191,Perennial adult,27745.60882099599
192,Perennial adult,27745.24166690589
193,Perennial adult,27744.88812599157
194,Perennial adult,27744.547693509765
195,Perennial adult,27744.21988343185
196,Perennial adult,27743.904227749965
197,Perennial adult,27743.600275808818
198,Perennial adult,27743.307593662335
199,Perennial adult,27743.025763454083
200,Perennial adult,27742.754382820734
1,Litter,1485.3497475841841
2,Litter,1496.4063358555636
3,Litter,1862.981493932623
4,Litter,2363.2019762642685
5,Litter,2581.0729915233856
6,Litter,2665.298449116798
7,Litter,2697.5174432162157
8,Litter,2709.8305831843018
9,Litter,2714.53635246049
10,Litter,2716.334870660816
11,Litter,2717.0222717566844
12,Litter,2717.2850020874116
13,Litter,2717.3854201899494
14,Litter,2717.4238010325953
15,Litter,2717.438470598644
16,Litter,2717.44407746404
17,Litter,2717.4462204682955
18,Litter,2717.4470395475973
19,Litter,2717.4473526085285
20,Litter,2717.44747226379
21,Litter,2717.447517997318
22,Litter,2717.4475354771675
23,Litter,2717.447542158153
24,Litter,2717.4475447116965
25,Litter,2717.447545687689
26,Litter,2717.4475460607264
27,Litter,2717.4475462033033
28,Litter,2717.4475462577975
29,Litter,2717.4475462786277
30,Litter,2717.4475462865857
31,Litter,2717.4475462896303
32,Litter,2717.4475462907913
33,Litter,2717.4475462912374
34,Litter,2717.4475462914097
35,Litter,2717.4475462914716
36,Litter,2717.4475462914984
37,Litter,2717.447546291509
38,Litter,2717.4475462915125
39,Litter,2717.447546291511
40,Litter,2717.4475462915093
41,Litter,2717.447546291509
42,Litter,2717.4475462915084
43,Litter,2717.447546291509
44,Litter,2717.4475462915084
45,Litter,2717.447546291509
46,Litter,2717.4475462915084
47,Litter,2717.447546291509
48,Litter,2717.4475462915084
49,Litter,2717.447546291509
50,Litter,2717.4475462915084
51,Litter,2717.447546291509
52,Litter,2717.4475462915084
53,Litter,2717.447546291509
54,Litter,2717.4475462915084
55,Litter,2717.447546291509
56,Litter,2717.4475462915084
57,Litter,2717.447546291509
58,Litter,2717.4475462915084
59,Litter,2717.447546291509
60,Litter,2717.4475462915084
61,Litter,2717.447546291509
62,Litter,2717.4475462915084
63,Litter,2717.447546291509
64,Litter,2717.4475462915084
65,Litter,2717.447546291509
66,Litter,2717.4475462915084
67,Litter,2717.447546291509
68,Litter,2717.4475462915084
69,Litter,2717.447546291509
70,Litter,2717.4475462915084
71,Litter,2717.447546291509
72,Litter,2717.4475462915084
73,Litter,2717.447546291509
74,Litter,2717.4475462915084
75,Litter,2717.447546291509
76,Litter,2717.4475462915084
77,Litter,2717.447546291509
78,Litter,2717.4475462915084
79,Litter,2717.447546291509
80,Litter,2717.4475462915084
81,Litter,2717.447546291509
82,Litter,2717.4475462915084
83,Litter,2717.447546291509
84,Litter,2717.4475462915084
85,Litter,2717.447546291509
86,Litter,2717.4475462915084
87,Litter,2717.447546291509
88,Litter,2717.4475462915084
89,Litter,2717.447546291509
90,Litter,2717.4475462915084
91,Litter,2717.447546291509
92,Litter,2717.4475462915084
93,Litter,2717.447546291509
94,Litter,2717.4475462915084
95,Litter,2717.447546291509
96,Litter,2717.4475462915084
97,Litter,2717.447546291509
98,Litter,2717.4475462915084
99,Litter,2717.447546291509
100,Litter,2717.4475462915084
101,Litter,2717.447546291509
102,Litter,2717.4475462915084
103,Litter,2717.447546291509
104,Litter,2717.4475462915084
105,Litter,2717.447546291509
106,Litter,2717.4475462915084
107,Litter,2717.447546291509
108,Litter,2717.4475462915084
109,Litter,2717.447546291509
110,Litter,2717.4475462915084
111,Litter,2717.447546291509
112,Litter,2717.4475462915084
113,Litter,2717.447546291509
114,Litter,2717.4475462915084
115,Litter,2717.447546291509
116,Litter,2717.4475462915084
117,Litter,2717.447546291509
118,Litter,2717.4475462915084
119,Litter,2717.447546291509
120,Litter,2717.4475462915084
121,Litter,2717.447546291509
122,Litter,2717.4475462915084
123,Litter,2717.447546291509
124,Litter,2717.4475462915084
125,Litter,2717.447546291509
126,Litter,2717.4475462915084
127,Litter,2717.447546291509
128,Litter,2717.4475462915084
129,Litter,2717.447546291509
130,Litter,2717.4475462915084
131,Litter,2717.447546291509
132,Litter,2717.4475462915084
133,Litter,2717.447546291509
134,Litter,2717.4475462915084
135,Litter,2717.447546291509
136,Litter,2717.4475462915084
137,Litter,2717.447546291509
138,Litter,2717.4475462915084
139,Litter,2717.447546291509
140,Litter,2717.4475462915084
141,Litter,2717.447546291509
142,Litter,2717.4475462915084
143,Litter,2717.447546291509
144,Litter,2717.4475462915084
145,Litter,2717.447546291509
146,Litter,2717.4475462915084
147,Litter,2717.447546291509
148,Litter,2717.4475462915084
149,Litter,2717.447546291509
150,Litter,2717.4475462915084
151,Litter,2717.447546291509
152,Litter,2717.4475462915084
153,Litter,2717.447546291509
154,Litter,2717.4475462915084
155,Litter,2717.447546291509
156,Litter,2717.4475462915084
157,Litter,2717.447546291509
158,Litter,2717.4475462915084
159,Litter,2717.447546291509
160,Litter,2717.4475462915084
161,Litter,2717.447546291509
162,Litter,2717.4475462915084
163,Litter,2717.447546291509
164,Litter,2717.4475462915084
165,Litter,2717.447546291509
166,Litter,2717.4475462915084
167,Litter,2717.447546291509
168,Litter,2717.4475462915084
169,Litter,2717.447546291509
170,Litter,2717.4475462915084
171,Litter,2717.447546291509
172,Litter,2717.4475462915084
173,Litter,2717.447546291509
174,Litter,2717.4475462915084
175,Litter,2717.447546291509
176,Litter,2717.4475462915084
177,Litter,2717.447546291509
178,Litter,2717.4475462915084
179,Litter,2717.447546291509
180,Litter,2717.4475462915084
181,Litter,2717.447546291509
182,Litter,2717.4475462915084
183,Litter,2717.447546291509
184,Litter,2717.4475462915084
185,Litter,2717.447546291509
186,Litter,2717.4475462915084
187,Litter,2717.447546291509
188,Litter,2717.4475462915084
189,Litter,2717.447546291509
190,Litter,2717.4475462915084
191,Litter,2717.447546291509
192,Litter,2717.4475462915084
193,Litter,2717.447546291509
194,Litter,2717.4475462915084
195,Litter,2717.447546291509
196,Litter,2717.4475462915084
197,Litter,2717.447546291509
198,Litter,2717.4475462915084
199,Litter,2717.447546291509
200,Litter,2717.4475462915084
1,Annual biomass,10.809592901600743
2,Annual biomass,356.3774263956455
3,Annual biomass,618.7057073732285
4,Annual biomass,628.5032261307158
5,Annual biomass,629.9590147990057
6,Annual biomass,630.4336789983502
7,Annual biomass,630.6112937332239
8,Annual biomass,630.6790589267255
9,Annual biomass,630.704966589375
10,Annual biomass,630.714871315097
11,Annual biomass,630.7186574773533
12,Annual biomass,630.7201046648939
13,Annual biomass,630.7206578071218
14,Annual biomass,630.7208692257723
15,Annual biomass,630.7209500325127
16,Annual biomass,630.7209809177598
17,Annual biomass,630.7209927224382
18,Annual biomass,630.7209972343143
19,Annual biomass,630.7209989588027
20,Annual biomass,630.7209996179193
21,Annual biomass,630.720999869842
22,Annual biomass,630.7209999661285
23,Annual biomass,630.721000002932
24,Annual biomass,630.7210000169968
25,Annual biomass,630.7210000223736
26,Annual biomass,630.7210000244283
27,Annual biomass,630.7210000252137
28,Annual biomass,630.721000025514
29,Annual biomass,630.7210000256276
30,Annual biomass,630.7210000256714
31,Annual biomass,630.7210000256877
32,Annual biomass,630.7210000256955
33,Annual biomass,630.7210000256999
34,Annual biomass,630.7210000256982
35,Annual biomass,630.7210000257005
36,Annual biomass,630.7210000256999
37,Annual biomass,630.7210000256994
38,Annual biomass,630.7210000256994
39,Annual biomass,630.7210000256988
40,Annual biomass,630.7210000256988
41,Annual biomass,630.7210000256988
42,Annual biomass,630.7210000256988
43,Annual biomass,630.7210000256988
44,Annual biomass,630.7210000256988
45,Annual biomass,630.7210000256988
46,Annual biomass,630.7210000256988
47,Annual biomass,630.7210000256988
48,Annual biomass,630.7210000256988
49,Annual biomass,630.7210000256988
50,Annual biomass,630.7210000256988
51,Annual biomass,630.7210000256988
52,Annual biomass,630.7210000256988
53,Annual biomass,630.7210000256988
54,Annual biomass,630.7210000256988
55,Annual biomass,630.7210000256988
56,Annual biomass,630.7210000256988
57,Annual biomass,630.7210000256988
58,Annual biomass,630.7210000256988
59,Annual biomass,630.7210000256988
60,Annual biomass,630.7210000256988
61,Annual biomass,630.7210000256988
62,Annual biomass,630.7210000256988
63,Annual biomass,630.7210000256988
64,Annual biomass,630.7210000256988
65,Annual biomass,630.7210000256988
66,Annual biomass,630.7210000256988
67,Annual biomass,630.7210000256988
68,Annual biomass,630.7210000256988
69,Annual biomass,630.7210000256988
70,Annual biomass,630.7210000256988
71,Annual biomass,630.7210000256988
72,Annual biomass,630.7210000256988
73,Annual biomass,630.7210000256988
74,Annual biomass,630.7210000256988
75,Annual biomass,630.7210000256988
