time,species,N,parm,parm_val,parm_val_char,parm_char
1,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
2,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
3,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
4,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
5,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
6,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
7,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
8,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
9,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
10,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
11,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
12,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
13,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
14,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
15,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
16,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
17,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
18,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
19,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
20,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
21,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
22,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
23,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
24,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
25,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
26,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
27,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
28,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
29,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
30,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
31,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
32,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
33,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
34,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
35,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
36,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
37,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
38,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
39,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
40,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
41,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
42,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
43,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
44,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
45,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
46,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
47,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
48,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
49,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
50,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
51,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
52,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
53,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
54,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
55,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
56,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
57,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
58,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
59,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
60,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
61,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
62,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
63,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
64,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
65,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
66,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
67,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
68,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
69,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
70,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
71,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
72,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
73,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
74,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
75,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
76,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
77,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
78,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
79,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
80,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
81,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
82,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
83,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
84,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
85,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
86,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
87,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
88,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
89,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
90,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
91,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
92,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
93,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
94,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
95,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
96,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
97,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
98,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
99,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
100,Susceptible annual,0,g_I_S,0,0x,Mv germination virulence
1,Infected annual,0,g_I_S,0,0x,Mv germination virulence
2,Infected annual,0,g_I_S,0,0x,Mv germination virulence
3,Infected annual,0,g_I_S,0,0x,Mv germination virulence
4,Infected annual,0,g_I_S,0,0x,Mv germination virulence
5,Infected annual,0,g_I_S,0,0x,Mv germination virulence
6,Infected annual,0,g_I_S,0,0x,Mv germination virulence
7,Infected annual,0,g_I_S,0,0x,Mv germination virulence
8,Infected annual,0,g_I_S,0,0x,Mv germination virulence
9,Infected annual,0,g_I_S,0,0x,Mv germination virulence
10,Infected annual,0,g_I_S,0,0x,Mv germination virulence
11,Infected annual,0,g_I_S,0,0x,Mv germination virulence
12,Infected annual,0,g_I_S,0,0x,Mv germination virulence
13,Infected annual,0,g_I_S,0,0x,Mv germination virulence
14,Infected annual,0,g_I_S,0,0x,Mv germination virulence
15,Infected annual,0,g_I_S,0,0x,Mv germination virulence
16,Infected annual,0,g_I_S,0,0x,Mv germination virulence
17,Infected annual,0,g_I_S,0,0x,Mv germination virulence
18,Infected annual,0,g_I_S,0,0x,Mv germination virulence
19,Infected annual,0,g_I_S,0,0x,Mv germination virulence
20,Infected annual,0,g_I_S,0,0x,Mv germination virulence
21,Infected annual,0,g_I_S,0,0x,Mv germination virulence
22,Infected annual,0,g_I_S,0,0x,Mv germination virulence
23,Infected annual,0,g_I_S,0,0x,Mv germination virulence
24,Infected annual,0,g_I_S,0,0x,Mv germination virulence
25,Infected annual,0,g_I_S,0,0x,Mv germination virulence
26,Infected annual,0,g_I_S,0,0x,Mv germination virulence
27,Infected annual,0,g_I_S,0,0x,Mv germination virulence
28,Infected annual,0,g_I_S,0,0x,Mv germination virulence
29,Infected annual,0,g_I_S,0,0x,Mv germination virulence
30,Infected annual,0,g_I_S,0,0x,Mv germination virulence
31,Infected annual,0,g_I_S,0,0x,Mv germination virulence
32,Infected annual,0,g_I_S,0,0x,Mv germination virulence
33,Infected annual,0,g_I_S,0,0x,Mv germination virulence
34,Infected annual,0,g_I_S,0,0x,Mv germination virulence
35,Infected annual,0,g_I_S,0,0x,Mv germination virulence
36,Infected annual,0,g_I_S,0,0x,Mv germination virulence
37,Infected annual,0,g_I_S,0,0x,Mv germination virulence
38,Infected annual,0,g_I_S,0,0x,Mv germination virulence
39,Infected annual,0,g_I_S,0,0x,Mv germination virulence
40,Infected annual,0,g_I_S,0,0x,Mv germination virulence
41,Infected annual,0,g_I_S,0,0x,Mv germination virulence
42,Infected annual,0,g_I_S,0,0x,Mv germination virulence
43,Infected annual,0,g_I_S,0,0x,Mv germination virulence
44,Infected annual,0,g_I_S,0,0x,Mv germination virulence
45,Infected annual,0,g_I_S,0,0x,Mv germination virulence
46,Infected annual,0,g_I_S,0,0x,Mv germination virulence
47,Infected annual,0,g_I_S,0,0x,Mv germination virulence
48,Infected annual,0,g_I_S,0,0x,Mv germination virulence
49,Infected annual,0,g_I_S,0,0x,Mv germination virulence
50,Infected annual,0,g_I_S,0,0x,Mv germination virulence
51,Infected annual,0,g_I_S,0,0x,Mv germination virulence
52,Infected annual,0,g_I_S,0,0x,Mv germination virulence
53,Infected annual,0,g_I_S,0,0x,Mv germination virulence
54,Infected annual,0,g_I_S,0,0x,Mv germination virulence
55,Infected annual,0,g_I_S,0,0x,Mv germination virulence
56,Infected annual,0,g_I_S,0,0x,Mv germination virulence
57,Infected annual,0,g_I_S,0,0x,Mv germination virulence
58,Infected annual,0,g_I_S,0,0x,Mv germination virulence
59,Infected annual,0,g_I_S,0,0x,Mv germination virulence
60,Infected annual,0,g_I_S,0,0x,Mv germination virulence
61,Infected annual,0,g_I_S,0,0x,Mv germination virulence
62,Infected annual,0,g_I_S,0,0x,Mv germination virulence
63,Infected annual,0,g_I_S,0,0x,Mv germination virulence
64,Infected annual,0,g_I_S,0,0x,Mv germination virulence
65,Infected annual,0,g_I_S,0,0x,Mv germination virulence
66,Infected annual,0,g_I_S,0,0x,Mv germination virulence
67,Infected annual,0,g_I_S,0,0x,Mv germination virulence
68,Infected annual,0,g_I_S,0,0x,Mv germination virulence
69,Infected annual,0,g_I_S,0,0x,Mv germination virulence
70,Infected annual,0,g_I_S,0,0x,Mv germination virulence
71,Infected annual,0,g_I_S,0,0x,Mv germination virulence
72,Infected annual,0,g_I_S,0,0x,Mv germination virulence
73,Infected annual,0,g_I_S,0,0x,Mv germination virulence
74,Infected annual,0,g_I_S,0,0x,Mv germination virulence
75,Infected annual,0,g_I_S,0,0x,Mv germination virulence
76,Infected annual,0,g_I_S,0,0x,Mv germination virulence
77,Infected annual,0,g_I_S,0,0x,Mv germination virulence
78,Infected annual,0,g_I_S,0,0x,Mv germination virulence
79,Infected annual,0,g_I_S,0,0x,Mv germination virulence
80,Infected annual,0,g_I_S,0,0x,Mv germination virulence
81,Infected annual,0,g_I_S,0,0x,Mv germination virulence
82,Infected annual,0,g_I_S,0,0x,Mv germination virulence
83,Infected annual,0,g_I_S,0,0x,Mv germination virulence
84,Infected annual,0,g_I_S,0,0x,Mv germination virulence
85,Infected annual,0,g_I_S,0,0x,Mv germination virulence
86,Infected annual,0,g_I_S,0,0x,Mv germination virulence
87,Infected annual,0,g_I_S,0,0x,Mv germination virulence
88,Infected annual,0,g_I_S,0,0x,Mv germination virulence
89,Infected annual,0,g_I_S,0,0x,Mv germination virulence
90,Infected annual,0,g_I_S,0,0x,Mv germination virulence
91,Infected annual,0,g_I_S,0,0x,Mv germination virulence
92,Infected annual,0,g_I_S,0,0x,Mv germination virulence
93,Infected annual,0,g_I_S,0,0x,Mv germination virulence
94,Infected annual,0,g_I_S,0,0x,Mv germination virulence
95,Infected annual,0,g_I_S,0,0x,Mv germination virulence
96,Infected annual,0,g_I_S,0,0x,Mv germination virulence
97,Infected annual,0,g_I_S,0,0x,Mv germination virulence
98,Infected annual,0,g_I_S,0,0x,Mv germination virulence
99,Infected annual,0,g_I_S,0,0x,Mv germination virulence
100,Infected annual,0,g_I_S,0,0x,Mv germination virulence
1,Annual,0,g_I_S,0,0x,Mv germination virulence
2,Annual,0,g_I_S,0,0x,Mv germination virulence
3,Annual,0,g_I_S,0,0x,Mv germination virulence
4,Annual,0,g_I_S,0,0x,Mv germination virulence
5,Annual,0,g_I_S,0,0x,Mv germination virulence
6,Annual,0,g_I_S,0,0x,Mv germination virulence
7,Annual,0,g_I_S,0,0x,Mv germination virulence
8,Annual,0,g_I_S,0,0x,Mv germination virulence
9,Annual,0,g_I_S,0,0x,Mv germination virulence
10,Annual,0,g_I_S,0,0x,Mv germination virulence
11,Annual,0,g_I_S,0,0x,Mv germination virulence
12,Annual,0,g_I_S,0,0x,Mv germination virulence
13,Annual,0,g_I_S,0,0x,Mv germination virulence
14,Annual,0,g_I_S,0,0x,Mv germination virulence
15,Annual,0,g_I_S,0,0x,Mv germination virulence
16,Annual,0,g_I_S,0,0x,Mv germination virulence
17,Annual,0,g_I_S,0,0x,Mv germination virulence
18,Annual,0,g_I_S,0,0x,Mv germination virulence
19,Annual,0,g_I_S,0,0x,Mv germination virulence
20,Annual,0,g_I_S,0,0x,Mv germination virulence
21,Annual,0,g_I_S,0,0x,Mv germination virulence
22,Annual,0,g_I_S,0,0x,Mv germination virulence
23,Annual,0,g_I_S,0,0x,Mv germination virulence
24,Annual,0,g_I_S,0,0x,Mv germination virulence
25,Annual,0,g_I_S,0,0x,Mv germination virulence
26,Annual,0,g_I_S,0,0x,Mv germination virulence
27,Annual,0,g_I_S,0,0x,Mv germination virulence
28,Annual,0,g_I_S,0,0x,Mv germination virulence
29,Annual,0,g_I_S,0,0x,Mv germination virulence
30,Annual,0,g_I_S,0,0x,Mv germination virulence
31,Annual,0,g_I_S,0,0x,Mv germination virulence
32,Annual,0,g_I_S,0,0x,Mv germination virulence
33,Annual,0,g_I_S,0,0x,Mv germination virulence
34,Annual,0,g_I_S,0,0x,Mv germination virulence
35,Annual,0,g_I_S,0,0x,Mv germination virulence
36,Annual,0,g_I_S,0,0x,Mv germination virulence
37,Annual,0,g_I_S,0,0x,Mv germination virulence
38,Annual,0,g_I_S,0,0x,Mv germination virulence
39,Annual,0,g_I_S,0,0x,Mv germination virulence
40,Annual,0,g_I_S,0,0x,Mv germination virulence
41,Annual,0,g_I_S,0,0x,Mv germination virulence
42,Annual,0,g_I_S,0,0x,Mv germination virulence
43,Annual,0,g_I_S,0,0x,Mv germination virulence
44,Annual,0,g_I_S,0,0x,Mv germination virulence
45,Annual,0,g_I_S,0,0x,Mv germination virulence
46,Annual,0,g_I_S,0,0x,Mv germination virulence
47,Annual,0,g_I_S,0,0x,Mv germination virulence
48,Annual,0,g_I_S,0,0x,Mv germination virulence
49,Annual,0,g_I_S,0,0x,Mv germination virulence
50,Annual,0,g_I_S,0,0x,Mv germination virulence
51,Annual,0,g_I_S,0,0x,Mv germination virulence
52,Annual,0,g_I_S,0,0x,Mv germination virulence
53,Annual,0,g_I_S,0,0x,Mv germination virulence
54,Annual,0,g_I_S,0,0x,Mv germination virulence
55,Annual,0,g_I_S,0,0x,Mv germination virulence
56,Annual,0,g_I_S,0,0x,Mv germination virulence
57,Annual,0,g_I_S,0,0x,Mv germination virulence
58,Annual,0,g_I_S,0,0x,Mv germination virulence
59,Annual,0,g_I_S,0,0x,Mv germination virulence
60,Annual,0,g_I_S,0,0x,Mv germination virulence
61,Annual,0,g_I_S,0,0x,Mv germination virulence
62,Annual,0,g_I_S,0,0x,Mv germination virulence
63,Annual,0,g_I_S,0,0x,Mv germination virulence
64,Annual,0,g_I_S,0,0x,Mv germination virulence
65,Annual,0,g_I_S,0,0x,Mv germination virulence
66,Annual,0,g_I_S,0,0x,Mv germination virulence
67,Annual,0,g_I_S,0,0x,Mv germination virulence
68,Annual,0,g_I_S,0,0x,Mv germination virulence
69,Annual,0,g_I_S,0,0x,Mv germination virulence
70,Annual,0,g_I_S,0,0x,Mv germination virulence
71,Annual,0,g_I_S,0,0x,Mv germination virulence
72,Annual,0,g_I_S,0,0x,Mv germination virulence
73,Annual,0,g_I_S,0,0x,Mv germination virulence
74,Annual,0,g_I_S,0,0x,Mv germination virulence
75,Annual,0,g_I_S,0,0x,Mv germination virulence
76,Annual,0,g_I_S,0,0x,Mv germination virulence
77,Annual,0,g_I_S,0,0x,Mv germination virulence
78,Annual,0,g_I_S,0,0x,Mv germination virulence
79,Annual,0,g_I_S,0,0x,Mv germination virulence
80,Annual,0,g_I_S,0,0x,Mv germination virulence
81,Annual,0,g_I_S,0,0x,Mv germination virulence
82,Annual,0,g_I_S,0,0x,Mv germination virulence
83,Annual,0,g_I_S,0,0x,Mv germination virulence
84,Annual,0,g_I_S,0,0x,Mv germination virulence
85,Annual,0,g_I_S,0,0x,Mv germination virulence
86,Annual,0,g_I_S,0,0x,Mv germination virulence
87,Annual,0,g_I_S,0,0x,Mv germination virulence
88,Annual,0,g_I_S,0,0x,Mv germination virulence
89,Annual,0,g_I_S,0,0x,Mv germination virulence
90,Annual,0,g_I_S,0,0x,Mv germination virulence
91,Annual,0,g_I_S,0,0x,Mv germination virulence
92,Annual,0,g_I_S,0,0x,Mv germination virulence
93,Annual,0,g_I_S,0,0x,Mv germination virulence
94,Annual,0,g_I_S,0,0x,Mv germination virulence
95,Annual,0,g_I_S,0,0x,Mv germination virulence
96,Annual,0,g_I_S,0,0x,Mv germination virulence
97,Annual,0,g_I_S,0,0x,Mv germination virulence
98,Annual,0,g_I_S,0,0x,Mv germination virulence
99,Annual,0,g_I_S,0,0x,Mv germination virulence
100,Annual,0,g_I_S,0,0x,Mv germination virulence
1,Perennial first-year,10,g_I_S,0,0x,Mv germination virulence
2,Perennial first-year,14.969929559240379,g_I_S,0,0x,Mv germination virulence
3,Perennial first-year,564.310876340896,g_I_S,0,0x,Mv germination virulence
4,Perennial first-year,1132.520058284112,g_I_S,0,0x,Mv germination virulence
5,Perennial first-year,1186.8563197666813,g_I_S,0,0x,Mv germination virulence
6,Perennial first-year,1189.6068889571497,g_I_S,0,0x,Mv germination virulence
7,Perennial first-year,1189.560371832808,g_I_S,0,0x,Mv germination virulence
8,Perennial first-year,1189.4738373666794,g_I_S,0,0x,Mv germination virulence
9,Perennial first-year,1189.4347391982212,g_I_S,0,0x,Mv germination virulence
10,Perennial first-year,1189.4186323073252,g_I_S,0,0x,Mv germination virulence
11,Perennial first-year,1189.412079153611,g_I_S,0,0x,Mv germination virulence
12,Perennial first-year,1189.4094177794568,g_I_S,0,0x,Mv germination virulence
13,Perennial first-year,1189.408337229494,g_I_S,0,0x,Mv germination virulence
14,Perennial first-year,1189.407898531797,g_I_S,0,0x,Mv germination virulence
15,Perennial first-year,1189.407720424151,g_I_S,0,0x,Mv germination virulence
16,Perennial first-year,1189.407648114038,g_I_S,0,0x,Mv germination virulence
17,Perennial first-year,1189.4076187567975,g_I_S,0,0x,Mv germination virulence
18,Perennial first-year,1189.4076068380273,g_I_S,0,0x,Mv germination virulence
19,Perennial first-year,1189.4076019991167,g_I_S,0,0x,Mv germination virulence
20,Perennial first-year,1189.407600034563,g_I_S,0,0x,Mv germination virulence
21,Perennial first-year,1189.4075992369756,g_I_S,0,0x,Mv germination virulence
22,Perennial first-year,1189.4075989131586,g_I_S,0,0x,Mv germination virulence
23,Perennial first-year,1189.4075987816948,g_I_S,0,0x,Mv germination virulence
24,Perennial first-year,1189.4075987283172,g_I_S,0,0x,Mv germination virulence
25,Perennial first-year,1189.407598706652,g_I_S,0,0x,Mv germination virulence
26,Perennial first-year,1189.4075986978542,g_I_S,0,0x,Mv germination virulence
27,Perennial first-year,1189.4075986942826,g_I_S,0,0x,Mv germination virulence
28,Perennial first-year,1189.407598692832,g_I_S,0,0x,Mv germination virulence
29,Perennial first-year,1189.4075986922421,g_I_S,0,0x,Mv germination virulence
30,Perennial first-year,1189.4075986920059,g_I_S,0,0x,Mv germination virulence
31,Perennial first-year,1189.4075986919067,g_I_S,0,0x,Mv germination virulence
32,Perennial first-year,1189.407598691869,g_I_S,0,0x,Mv germination virulence
33,Perennial first-year,1189.4075986918517,g_I_S,0,0x,Mv germination virulence
34,Perennial first-year,1189.4075986918465,g_I_S,0,0x,Mv germination virulence
35,Perennial first-year,1189.4075986918454,g_I_S,0,0x,Mv germination virulence
36,Perennial first-year,1189.4075986918435,g_I_S,0,0x,Mv germination virulence
37,Perennial first-year,1189.4075986918428,g_I_S,0,0x,Mv germination virulence
38,Perennial first-year,1189.4075986918388,g_I_S,0,0x,Mv germination virulence
39,Perennial first-year,1189.4075986918426,g_I_S,0,0x,Mv germination virulence
40,Perennial first-year,1189.40759869184,g_I_S,0,0x,Mv germination virulence
41,Perennial first-year,1189.4075986918403,g_I_S,0,0x,Mv germination virulence
42,Perennial first-year,1189.4075986918413,g_I_S,0,0x,Mv germination virulence
43,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
44,Perennial first-year,1189.4075986918424,g_I_S,0,0x,Mv germination virulence
45,Perennial first-year,1189.4075986918417,g_I_S,0,0x,Mv germination virulence
46,Perennial first-year,1189.40759869184,g_I_S,0,0x,Mv germination virulence
47,Perennial first-year,1189.4075986918394,g_I_S,0,0x,Mv germination virulence
48,Perennial first-year,1189.4075986918433,g_I_S,0,0x,Mv germination virulence
49,Perennial first-year,1189.4075986918433,g_I_S,0,0x,Mv germination virulence
50,Perennial first-year,1189.4075986918408,g_I_S,0,0x,Mv germination virulence
51,Perennial first-year,1189.4075986918417,g_I_S,0,0x,Mv germination virulence
52,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
53,Perennial first-year,1189.40759869184,g_I_S,0,0x,Mv germination virulence
54,Perennial first-year,1189.4075986918408,g_I_S,0,0x,Mv germination virulence
55,Perennial first-year,1189.4075986918415,g_I_S,0,0x,Mv germination virulence
56,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
57,Perennial first-year,1189.4075986918426,g_I_S,0,0x,Mv germination virulence
58,Perennial first-year,1189.4075986918413,g_I_S,0,0x,Mv germination virulence
59,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
60,Perennial first-year,1189.4075986918424,g_I_S,0,0x,Mv germination virulence
61,Perennial first-year,1189.4075986918417,g_I_S,0,0x,Mv germination virulence
62,Perennial first-year,1189.40759869184,g_I_S,0,0x,Mv germination virulence
63,Perennial first-year,1189.4075986918394,g_I_S,0,0x,Mv germination virulence
64,Perennial first-year,1189.4075986918433,g_I_S,0,0x,Mv germination virulence
65,Perennial first-year,1189.4075986918433,g_I_S,0,0x,Mv germination virulence
66,Perennial first-year,1189.4075986918408,g_I_S,0,0x,Mv germination virulence
67,Perennial first-year,1189.4075986918417,g_I_S,0,0x,Mv germination virulence
68,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
69,Perennial first-year,1189.40759869184,g_I_S,0,0x,Mv germination virulence
70,Perennial first-year,1189.4075986918408,g_I_S,0,0x,Mv germination virulence
71,Perennial first-year,1189.4075986918415,g_I_S,0,0x,Mv germination virulence
72,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
73,Perennial first-year,1189.4075986918426,g_I_S,0,0x,Mv germination virulence
74,Perennial first-year,1189.4075986918413,g_I_S,0,0x,Mv germination virulence
75,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
76,Perennial first-year,1189.4075986918424,g_I_S,0,0x,Mv germination virulence
77,Perennial first-year,1189.4075986918417,g_I_S,0,0x,Mv germination virulence
78,Perennial first-year,1189.40759869184,g_I_S,0,0x,Mv germination virulence
79,Perennial first-year,1189.4075986918394,g_I_S,0,0x,Mv germination virulence
80,Perennial first-year,1189.4075986918433,g_I_S,0,0x,Mv germination virulence
81,Perennial first-year,1189.4075986918433,g_I_S,0,0x,Mv germination virulence
82,Perennial first-year,1189.4075986918408,g_I_S,0,0x,Mv germination virulence
83,Perennial first-year,1189.4075986918417,g_I_S,0,0x,Mv germination virulence
84,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
85,Perennial first-year,1189.40759869184,g_I_S,0,0x,Mv germination virulence
86,Perennial first-year,1189.4075986918408,g_I_S,0,0x,Mv germination virulence
87,Perennial first-year,1189.4075986918415,g_I_S,0,0x,Mv germination virulence
88,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
89,Perennial first-year,1189.4075986918426,g_I_S,0,0x,Mv germination virulence
90,Perennial first-year,1189.4075986918413,g_I_S,0,0x,Mv germination virulence
91,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
92,Perennial first-year,1189.4075986918424,g_I_S,0,0x,Mv germination virulence
93,Perennial first-year,1189.4075986918417,g_I_S,0,0x,Mv germination virulence
94,Perennial first-year,1189.40759869184,g_I_S,0,0x,Mv germination virulence
95,Perennial first-year,1189.4075986918394,g_I_S,0,0x,Mv germination virulence
96,Perennial first-year,1189.4075986918433,g_I_S,0,0x,Mv germination virulence
97,Perennial first-year,1189.4075986918433,g_I_S,0,0x,Mv germination virulence
98,Perennial first-year,1189.4075986918408,g_I_S,0,0x,Mv germination virulence
99,Perennial first-year,1189.4075986918417,g_I_S,0,0x,Mv germination virulence
100,Perennial first-year,1189.4075986918406,g_I_S,0,0x,Mv germination virulence
1,Perennial adult,0,g_I_S,0,0x,Mv germination virulence
2,Perennial adult,1.1559232943922568,g_I_S,0,0x,Mv germination virulence
3,Perennial adult,2.7364932477453676,g_I_S,0,0x,Mv germination virulence
4,Perennial adult,66.48315297829986,g_I_S,0,0x,Mv germination virulence
5,Perennial adult,183.02427714986885,g_I_S,0,0x,Mv germination virulence
6,Perennial adult,288.7940547529216,g_I_S,0,0x,Mv germination virulence
7,Perennial adult,380.55312362568225,g_I_S,0,0x,Mv germination virulence
8,Perennial adult,460.2375139264856,g_I_S,0,0x,Mv germination virulence
9,Perennial adult,529.5704980044763,g_I_S,0,0x,Mv germination virulence
10,Perennial adult,589.9572129331325,g_I_S,0,0x,Mv germination virulence
11,Perennial adult,642.5769090195745,g_I_S,0,0x,Mv germination virulence
12,Perennial adult,688.4387139217079,g_I_S,0,0x,Mv germination virulence
13,Perennial adult,728.4146479410318,g_I_S,0,0x,Mv germination virulence
14,Perennial adult,763.2617689231233,g_I_S,0,0x,Mv germination virulence
15,Perennial adult,793.638768643264,g_I_S,0,0x,Mv germination virulence
16,Perennial adult,820.1193407958604,g_I_S,0,0x,Mv germination virulence
17,Perennial adult,843.2033879976194,g_I_S,0,0x,Mv germination virulence
18,Perennial adult,863.3266101578283,g_I_S,0,0x,Mv germination virulence
19,Perennial adult,880.8687894678626,g_I_S,0,0x,Mv germination virulence
20,Perennial adult,896.1609828824055,g_I_S,0,0x,Mv germination virulence
21,Perennial adult,909.4917799596986,g_I_S,0,0x,Mv germination virulence
22,Perennial adult,921.1127531414991,g_I_S,0,0x,Mv germination virulence
23,Perennial adult,931.24320697549,g_I_S,0,0x,Mv germination virulence
24,Perennial adult,940.0743173857504,g_I_S,0,0x,Mv germination virulence
25,Perennial adult,947.7727397063734,g_I_S,0,0x,Mv germination virulence
26,Perennial adult,954.4837538109518,g_I_S,0,0x,Mv germination virulence
27,Perennial adult,960.3340057899635,g_I_S,0,0x,Mv germination virulence
28,Perennial adult,965.433897955533,g_I_S,0,0x,Mv germination virulence
29,Perennial adult,969.8796722925792,g_I_S,0,0x,Mv germination virulence
30,Perennial adult,973.755226680575,g_I_S,0,0x,Mv germination virulence
